ECRef,RegulatedEntityName,RegulatedEntityTypeName,RegistrationStatusName,RegisterName,EntityStatusName,ReferendumName,DesignationStatusName,CompanyRegistrationNumber,ApprovedDate,FieldingCandidatesInEngland,FieldingCandidatesInScotland,FieldingCandidatesInWales,FieldingCandidatesMinorParty,ReferendumOutcome,CampaigningName,Description,DescriptionTranslation,DateDescriptionFirstApproved,FinancialYearEnd
PP85,UK Independence Party (UKIP),Political Party,Registered,Great Britain,,,,,25/02/1999,True,True,True,False,,,UKIP Wales,UKIP Cymru,02/02/2001 00:00:00,31/12
PP85,UK Independence Party (UKIP),Political Party,Registered,Great Britain,,,,,25/02/1999,True,True,True,False,,,UKIP - Scrap HS2,,02/02/2001 00:00:00,31/12
PP85,UK Independence Party (UKIP),Political Party,Registered,Great Britain,,,,,25/02/1999,True,True,True,False,,,United Kingdom Independence Party,,02/02/2001 00:00:00,31/12
PP85,UK Independence Party (UKIP),Political Party,Registered,Great Britain,,,,,25/02/1999,True,True,True,False,,,UKIP Scotland,,26/10/2015 17:48:02,31/12
PP85,UK Independence Party (UKIP),Political Party,Registered,Great Britain,,,,,25/02/1999,True,True,True,False,,,UKIP Make Brexit Happen,,11/12/2018 16:30:46,31/12
PP85,UK Independence Party (UKIP),Political Party,Registered,Great Britain,,,,,25/02/1999,True,True,True,False,,,UKIP Scrap The Senedd,,07/01/2021 17:08:30,31/12
PP85,UK Independence Party (UKIP),Political Party,Registered,Great Britain,,,,,25/02/1999,True,True,True,False,,,UKIP Scrap The Assembly/Senedd,,07/01/2021 17:08:30,31/12
PP85,UK Independence Party (UKIP),Political Party,Registered,Great Britain,,,,,25/02/1999,True,True,True,False,,,UKIP Save Britain,,07/01/2021 17:08:30,31/12
PP85,UK Independence Party (UKIP),Political Party,Registered,Great Britain,,,,,25/02/1999,True,True,True,False,,,UKIP - NO to SNP,,09/02/2021 12:23:00,31/12
PP85,UK Independence Party (UKIP),Political Party,Registered,Great Britain,,,,,25/02/1999,True,True,True,False,,,UKIP - Get rid of Holyrood,,09/02/2021 12:23:00,31/12
PP84,UK Independence Party (UKIP),Political Party,Registered,Northern Ireland,,,,,16/02/2001,False,False,False,False,,,United Kingdom Independence Party,,02/02/2001 00:00:00,31/12
PP84,UK Independence Party (UKIP),Political Party,Registered,Northern Ireland,,,,,16/02/2001,False,False,False,False,,,UKIP,,22/02/2016 11:46:17,31/12
PP84,UK Independence Party (UKIP),Political Party,Registered,Northern Ireland,,,,,16/02/2001,False,False,False,False,,,UKIP Northern Ireland,,22/02/2016 11:46:17,31/12
PP84,UK Independence Party (UKIP),Political Party,Registered,Northern Ireland,,,,,16/02/2001,False,False,False,False,,,UKIP - UK Unionists,,19/03/2019 16:56:51,31/12
PP84,UK Independence Party (UKIP),Political Party,Registered,Northern Ireland,,,,,16/02/2001,False,False,False,False,,,UKIP - For The Union,,19/03/2019 16:56:51,31/12
PP84,UK Independence Party (UKIP),Political Party,Registered,Northern Ireland,,,,,16/02/2001,False,False,False,False,,,UKIP - Unionists For Brexit,,19/03/2019 16:56:51,31/12
PP2482,UK Meritocracy Party,Political Party,Registered,Great Britain,,,,,04/11/2014,True,False,True,False,,,,,,31/12
PP9053,UK Voice,Political Party,Registered,Great Britain,,,,,23/06/2020,True,True,True,False,,,UK VOICE safer and stronger UK,,23/06/2020 12:22:12,31/12
PP9058,UK Voice,Political Party,Registered,Northern Ireland,,,,,23/06/2020,False,False,False,False,,,UK VOICE safer and stronger UK,,23/06/2020 11:57:59,31/12
PP83,Ulster Unionist Party,Political Party,Registered,Northern Ireland,,,,,14/01/1999,False,False,False,False,,,,,,31/12
PP5273,United Kingdom Liberty Party,Political Party,Registered,Great Britain,,,,,06/10/2016,True,True,True,False,,,UK Liberty Party,,04/07/2019 16:27:04,31/12
PP649,Unity For Peace And Socialism,Political Party,Registered,Great Britain,,,,,19/03/2007,True,True,True,False,,,,,,31/12
PP5299,Uplands,Political Party,Registered,Great Britain,,,,,30/11/2016,False,False,True,False,,,,,,31/12
PP30,Upminster and Cranham Residents Association,Political Party,Registered,Great Britain,,,,,16/03/2000,True,False,False,False,,,,,,31/12
PP11399,Vanguard Party,Political Party,Registered,Great Britain,,,,,05/05/2020,True,True,True,False,,,Vanguard Party four Nations in Union,,13/01/2021 16:43:35,31/12
PP11399,Vanguard Party,Political Party,Registered,Great Britain,,,,,05/05/2020,True,True,True,False,,,Vanguard Party championing social conservatism,,13/01/2021 16:43:35,31/12
PP11399,Vanguard Party,Political Party,Registered,Great Britain,,,,,05/05/2020,True,True,True,False,,,Scottish Vanguard Party,,05/05/2020 15:54:17,31/12
PP11399,Vanguard Party,Political Party,Registered,Great Britain,,,,,05/05/2020,True,True,True,False,,,Welsh Vanguard Party,,05/05/2020 15:54:17,31/12
PP11399,Vanguard Party,Political Party,Registered,Great Britain,,,,,05/05/2020,True,True,True,False,,,Scottish Vanguard Party candidate,,05/05/2020 15:54:17,31/12
PP11399,Vanguard Party,Political Party,Registered,Great Britain,,,,,05/05/2020,True,True,True,False,,,Welsh Vanguard Party candidate,,05/05/2020 15:54:17,31/12
PP11399,Vanguard Party,Political Party,Registered,Great Britain,,,,,05/05/2020,True,True,True,False,,,Vanguard Party champion for the Union,,30/06/2020 21:57:05,31/12
PP11399,Vanguard Party,Political Party,Registered,Great Britain,,,,,05/05/2020,True,True,True,False,,,Vanguard Party champion for proportional representation,,30/06/2020 21:57:05,31/12
PP11399,Vanguard Party,Political Party,Registered,Great Britain,,,,,05/05/2020,True,True,True,False,,,Vanguard Party champion for regional regeneration,,30/06/2020 21:57:05,31/12
PP11399,Vanguard Party,Political Party,Registered,Great Britain,,,,,05/05/2020,True,True,True,False,,,Vanguard Party champion for traditional values,,30/06/2020 21:57:05,31/12
PP11399,Vanguard Party,Political Party,Registered,Great Britain,,,,,05/05/2020,True,True,True,False,,,Vanguard Party championing Rule of Law,,20/08/2020 18:52:08,31/12
PP11399,Vanguard Party,Political Party,Registered,Great Britain,,,,,05/05/2020,True,True,True,False,,,Vanguard Party championing Freedom of Speech,,20/08/2020 18:52:08,31/12
PP12581,Vectis Party,Political Party,Registered,Great Britain,,,,,27/11/2020,True,False,False,False,,,Vectis Party – For the Island,,27/11/2020 14:52:33,31/12
PP12581,Vectis Party,Political Party,Registered,Great Britain,,,,,27/11/2020,True,False,False,False,,,Vectis Party – Proud of the Island,,27/11/2020 14:52:33,31/12
PP12581,Vectis Party,Political Party,Registered,Great Britain,,,,,27/11/2020,True,False,False,False,,,Vectis Party – Stop over-development,,27/11/2020 14:52:33,31/12
PP12581,Vectis Party,Political Party,Registered,Great Britain,,,,,27/11/2020,True,False,False,False,,,Vectis Party – Better healthcare now,,27/11/2020 14:52:33,31/12
PP12581,Vectis Party,Political Party,Registered,Great Britain,,,,,27/11/2020,True,False,False,False,,,Vectis Party – Subsidise mainland hospital travel,,27/11/2020 14:52:33,31/12
PP12581,Vectis Party,Political Party,Registered,Great Britain,,,,,27/11/2020,True,False,False,False,,,Vectis Party – Protect green fields,,27/11/2020 14:52:33,31/12
PP12581,Vectis Party,Political Party,Registered,Great Britain,,,,,27/11/2020,True,False,False,False,,,Vectis Party – For jobs and careers,,27/11/2020 14:52:33,31/12
PP12581,Vectis Party,Political Party,Registered,Great Britain,,,,,27/11/2020,True,False,False,False,,,Vectis Party – Care for our elderly,,27/11/2020 14:52:33,31/12
PP12581,Vectis Party,Political Party,Registered,Great Britain,,,,,27/11/2020,True,False,False,False,,,Vectis Party – Care for our environment,,27/11/2020 14:52:33,31/12
PP12581,Vectis Party,Political Party,Registered,Great Britain,,,,,27/11/2020,True,False,False,False,,,Vectis Party – For Vectis People,,27/11/2020 14:52:33,31/12
PP12581,Vectis Party,Political Party,Registered,Great Britain,,,,,27/11/2020,True,False,False,False,,,Vectis Party – Supporting younger Islanders,,27/11/2020 14:52:33,31/12
PP12581,Vectis Party,Political Party,Registered,Great Britain,,,,,27/11/2020,True,False,False,False,,,"Vectis Party – Local control, local decisions",,27/11/2020 14:52:33,31/12
PP6719,Veterans and People’s Party,Political Party,Registered,Great Britain,,,,,31/01/2018,True,True,True,False,,,UK Veterans’ and People’s Party,,31/01/2018 15:42:01,31/12
PP6719,Veterans and People’s Party,Political Party,Registered,Great Britain,,,,,31/01/2018,True,True,True,False,,,Hartlepool Veterans' and People's Party,,25/05/2021 11:22:30,31/12
PP6721,Veterans and People’s Party,Political Party,Registered,Northern Ireland,,,,,31/01/2018,False,False,False,False,,,UK Veterans’ and People’s Party,,31/01/2018 16:48:52,31/12
PP8009,Volt United Kingdom,Political Party,Registered,Great Britain,,,,,06/01/2020,True,True,True,False,,,Volt UK - The Pan-European Party,,06/01/2020 16:39:20,31/12
PP8009,Volt United Kingdom,Political Party,Registered,Great Britain,,,,,06/01/2020,True,True,True,False,,,Volt UK - The UK in Europe,,06/01/2020 16:39:20,31/12
PP2086,Vote Roehampton,Political Party,Registered,Great Britain,,,,,03/07/2013,True,False,False,False,,,"Vote Roehampton, Putney Heath, Putney Vale",,03/07/2013 14:00:39,31/12
PP2086,Vote Roehampton,Political Party,Registered,Great Britain,,,,,03/07/2013,True,False,False,False,,,"Vote Roehampton: local, independent, hardworking, honest",,03/07/2013 14:00:39,31/12
PP2086,Vote Roehampton,Political Party,Registered,Great Britain,,,,,03/07/2013,True,False,False,False,,,Vote Roehampton: Your local candidates,,03/07/2013 14:00:39,31/12
PP2086,Vote Roehampton,Political Party,Registered,Great Britain,,,,,03/07/2013,True,False,False,False,,,vote Roehampton candidate 1 of 2,,28/01/2014 16:04:49,31/12
PP2086,Vote Roehampton,Political Party,Registered,Great Britain,,,,,03/07/2013,True,False,False,False,,,vote Roehampton candidate 2 of 2,,28/01/2014 16:04:49,31/12
PP2086,Vote Roehampton,Political Party,Registered,Great Britain,,,,,03/07/2013,True,False,False,False,,,"vote Roehampton: local, hardworking, independent",,28/01/2014 16:04:49,31/12
PP2600,Vox Pop,Political Party,Registered,Great Britain,,,,,17/03/2015,True,True,True,False,,,Voxpop The Voice of The People,,17/03/2015 09:36:05,31/12
PP12728,We Matter Party,Political Party,Registered,Great Britain,,,,,09/03/2021,True,False,False,False,,,,,,31/12
PPm6588,Wells Independents,Minor Party,Registered,,,,,,07/08/2017,True,False,False,True,,,Think local vote local - Wells Independents,,10/11/2017 14:16:50,
PP1995,Welwyn Garden City Party,Political Party,Registered,Great Britain,,,,,26/02/2013,True,False,False,False,,,,,,31/12
PP4039,Werrington First,Political Party,Registered,Great Britain,,,,,14/03/2016,True,False,False,False,,,Werrington First Independent,,14/03/2016 17:27:07,31/12
PP4039,Werrington First,Political Party,Registered,Great Britain,,,,,14/03/2016,True,False,False,False,,,Werrington First Independents,,14/03/2016 17:27:07,31/12
PP95,Wessex Regionalists,Political Party,Registered,Great Britain,,,,,25/06/1999,True,False,False,False,,,,,,31/12
PP12799,West Dunbartonshire Community Party,Political Party,Registered,Great Britain,,,,,26/05/2021,False,True,False,False,,,The West Dunbartonshire Community Party,,26/05/2021 15:12:21,31/12
PP2353,West Suffolk Independents,Political Party,Registered,Great Britain,,,,,04/09/2014,True,False,False,False,,,West Suffolk Independent,,04/09/2014 16:37:43,1/1
PP6402,West Windsor Residents Association,Political Party,Registered,Great Britain,,,,,17/08/2017,True,False,False,False,,,West Windsor Residents Association (WWRA),,30/10/2017 14:47:36,31/12
PP9067,Westhoughton First Independents,Political Party,Registered,Great Britain,,,,,20/03/2019,True,False,False,False,,,,,,31/12
PP49,Weybridge & St. George's Independents,Political Party,Registered,Great Britain,,,,,16/03/2000,True,False,False,False,,,,,,31/12
PP12702,Whitehill & Bordon Community Party,Political Party,Registered,Great Britain,,,,,08/02/2021,True,False,False,False,,,"Whitehill, Bordon & Lindford Community",,08/02/2021 19:17:28,31/12
PP12702,Whitehill & Bordon Community Party,Political Party,Registered,Great Britain,,,,,08/02/2021,True,False,False,False,,,Whitehill & Bordon Community,,08/02/2021 19:17:28,31/12
PP12702,Whitehill & Bordon Community Party,Political Party,Registered,Great Britain,,,,,08/02/2021,True,False,False,False,,,Whitehill Community,,08/02/2021 19:17:28,31/12
PP12702,Whitehill & Bordon Community Party,Political Party,Registered,Great Britain,,,,,08/02/2021,True,False,False,False,,,Bordon Community,,08/02/2021 19:17:28,31/12
PP129,Whitnash Residents Association,Political Party,Registered,Great Britain,,,,,30/03/2001,True,False,False,False,,,,,,31/12
PP6679,Wickford Independents,Political Party,Registered,Great Britain,,,,,16/02/2018,True,False,False,False,,,Wickford Independents Free of Party Politics,,16/02/2018 12:57:34,31/12
PP4047,Winchester Independents,Political Party,Registered,Great Britain,,,,,23/03/2016,True,False,False,False,,,,,,31/12
PP2755,Women's Equality Party,Political Party,Registered,Great Britain,,,,,20/07/2015,True,True,True,False,,,Vote Women's Equality Party on orange,,15/04/2020 11:35:18,31/12
PP11382,Workers Party of Britain,Political Party,Registered,Great Britain,,,,,22/04/2020,True,True,True,False,,,Workers Party,,22/04/2020 10:46:31,31/12
PP11382,Workers Party of Britain,Political Party,Registered,Great Britain,,,,,22/04/2020,True,True,True,False,,,Workers Party - Birmingham,,22/04/2020 10:46:31,31/12
PP11382,Workers Party of Britain,Political Party,Registered,Great Britain,,,,,22/04/2020,True,True,True,False,,,Workers Party - London,,22/04/2020 10:46:31,31/12
PP11382,Workers Party of Britain,Political Party,Registered,Great Britain,,,,,22/04/2020,True,True,True,False,,,Workers Party of Britain (WPB),,04/06/2021 11:42:11,31/12
PP184,Workers Revolutionary Party,Political Party,Registered,Great Britain,,,,,15/05/2001,True,False,False,False,,,,,,31/12
PP2601,Wycombe Independents,Political Party,Registered,Great Britain,,,,,18/03/2015,True,False,False,False,,,East Wycombe Independent Candidate,,18/03/2015 17:06:24,31/12
PP2601,Wycombe Independents,Political Party,Registered,Great Britain,,,,,18/03/2015,True,False,False,False,,,Independent Candidate for Micklefield,,18/03/2015 17:06:24,31/12
PP2601,Wycombe Independents,Political Party,Registered,Great Britain,,,,,18/03/2015,True,False,False,False,,,Independent Candidate for Totteridge,,18/03/2015 17:06:24,31/12
PP2601,Wycombe Independents,Political Party,Registered,Great Britain,,,,,18/03/2015,True,False,False,False,,,Independent Candidate for Bowerdean,,18/03/2015 17:06:24,31/12
PP2601,Wycombe Independents,Political Party,Registered,Great Britain,,,,,18/03/2015,True,False,False,False,,,Independent Candidate for your community,,18/03/2015 17:06:24,31/12
PP2601,Wycombe Independents,Political Party,Registered,Great Britain,,,,,18/03/2015,True,False,False,False,,,Working for Bowerdean all year round,,18/03/2015 17:06:24,31/12
PP2601,Wycombe Independents,Political Party,Registered,Great Britain,,,,,18/03/2015,True,False,False,False,,,Working for Micklefield all year round,,18/03/2015 17:06:24,31/12
PP2601,Wycombe Independents,Political Party,Registered,Great Britain,,,,,18/03/2015,True,False,False,False,,,Working for Totteridge all year round,,18/03/2015 17:06:24,31/12
PP2601,Wycombe Independents,Political Party,Registered,Great Britain,,,,,18/03/2015,True,False,False,False,,,East Wycombe Independents working for Micklefield,,18/03/2015 17:06:24,31/12
PP2601,Wycombe Independents,Political Party,Registered,Great Britain,,,,,18/03/2015,True,False,False,False,,,East Wycombe Independents working for Totteridge,,18/03/2015 17:06:24,31/12
PP2601,Wycombe Independents,Political Party,Registered,Great Britain,,,,,18/03/2015,True,False,False,False,,,East Wycombe Independents working for Bowerdean,,18/03/2015 17:06:24,31/12
