Short Codes ,Utility,MRP Poll Sheet,Con,Lab,LD,Green,SNP,PC,Reform,Other,Single Top Progressive
UKPARL.2025.SRH,1,YOUGOV MRPs (List),34.09%,14.86%,36.17%,4.63%,0.00%,0.00%,9.42%,0.82%,LD
UKPARL.2025.SRH,2,Electoral Calculus MRP (List),32.00%,25.00%,28.00%,4.00%,0.00%,0.00%,11.00%,0.00%,LD
UKPARL.2025.SRH,3,MIC MRP (List),33.97%,20.08%,31.17%,3.95%,0.00%,0.00%,10.26%,0.57%,LD
UKPARL.2025.SRH,4,Survation MRP (List),36.53%,16.91%,30.62%,5.82%,NI,NI,8.71%,1.41%,LD
UKPARL.2025.SRH,5,AVERAGE,34.15%,19.21%,31.49%,4.60%,0.00%,0.00%,9.85%,0.70%,TRUE
UKPARL.2025.SRI,1,YOUGOV MRPs (List),30.39%,47.47%,5.48%,5.13%,0.00%,0.00%,10.72%,0.81%,Lab
UKPARL.2025.SRI,2,Electoral Calculus MRP (List),30.00%,49.00%,4.00%,4.00%,0.00%,0.00%,13.00%,1.00%,Lab
UKPARL.2025.SRI,3,MIC MRP (List),35.26%,45.21%,8.03%,3.70%,0.00%,0.00%,7.21%,0.59%,Lab
UKPARL.2025.SRI,4,Survation MRP (List),26.64%,47.03%,4.27%,3.62%,NI,NI,18.44%,NI,Lab
UKPARL.2025.SRI,5,AVERAGE,30.57%,47.18%,5.44%,4.11%,0.00%,0.00%,12.34%,0.80%,TRUE
UKPARL.2025.SSE,1,YOUGOV MRPs (List),16.45%,56.77%,5.09%,5.33%,0.00%,0.00%,16.00%,0.37%,Lab
UKPARL.2025.SSE,2,Electoral Calculus MRP (List),14.00%,55.00%,4.00%,5.00%,0.00%,0.00%,22.00%,1.00%,Lab
UKPARL.2025.SSE,3,MIC MRP (List),24.05%,53.19%,6.31%,2.37%,0.00%,0.00%,12.83%,1.26%,Lab
UKPARL.2025.SSE,4,Survation MRP (List),25.70%,63.81%,7.39%,0.66%,NI,NI,NI,2.44%,Lab
UKPARL.2025.SSE,5,AVERAGE,20.05%,57.19%,5.70%,3.34%,0.00%,0.00%,16.94%,1.27%,TRUE
UKPARL.2025.SSF,1,YOUGOV MRPs (List),38.03%,29.69%,10.96%,8.48%,0.00%,0.00%,12.04%,0.81%,Lab
UKPARL.2025.SSF,2,Electoral Calculus MRP (List),33.00%,35.00%,9.00%,10.00%,0.00%,0.00%,12.00%,1.00%,Lab
UKPARL.2025.SSF,3,MIC MRP (List),37.27%,25.63%,15.95%,11.34%,0.00%,0.00%,9.18%,0.63%,Lab
UKPARL.2025.SSF,4,Survation MRP (List),24.69%,25.75%,11.18%,12.14%,NI,NI,26.24%,NI,Lab
UKPARL.2025.SSF,5,AVERAGE,33.25%,29.02%,11.77%,10.49%,0.00%,0.00%,14.86%,0.81%,TRUE
UKPARL.2025.SSH,1,YOUGOV MRPs (List),9.93%,49.99%,4.27%,11.35%,0.00%,0.00%,16.02%,8.45%,Lab
UKPARL.2025.SSH,2,Electoral Calculus MRP (List),11.00%,59.00%,3.00%,9.00%,0.00%,0.00%,16.00%,2.00%,Lab
UKPARL.2025.SSH,3,MIC MRP (List),17.82%,51.91%,4.73%,6.07%,0.00%,0.00%,14.54%,4.94%,Lab
UKPARL.2025.SSH,4,Survation MRP (List),9.46%,47.27%,3.92%,13.72%,NI,NI,21.19%,4.45%,Lab
UKPARL.2025.SSH,5,AVERAGE,12.05%,52.04%,3.98%,10.03%,0.00%,0.00%,16.94%,4.96%,TRUE
UKPARL.2025.SSO,1,YOUGOV MRPs (List),39.24%,27.48%,16.01%,4.40%,0.00%,0.00%,12.07%,0.80%,Lab
UKPARL.2025.SSO,2,Electoral Calculus MRP (List),40.00%,35.00%,7.00%,6.00%,0.00%,0.00%,12.00%,1.00%,Lab
UKPARL.2025.SSO,3,MIC MRP (List),43.38%,22.70%,21.19%,4.94%,0.00%,0.00%,7.43%,0.36%,Lab
UKPARL.2025.SSO,4,Survation MRP (List),32.48%,26.83%,15.26%,6.25%,NI,NI,19.19%,NI,Lab
UKPARL.2025.SSO,5,AVERAGE,38.77%,28.00%,14.87%,5.40%,0.00%,0.00%,12.67%,0.72%,TRUE
UKPARL.2025.STA,1,YOUGOV MRPs (List),15.48%,13.33%,57.24%,3.56%,0.00%,0.00%,6.31%,4.08%,LD
UKPARL.2025.STA,2,Electoral Calculus MRP (List),19.00%,19.00%,49.00%,5.00%,0.00%,0.00%,9.00%,0.00%,LD
UKPARL.2025.STA,3,MIC MRP (List),24.95%,11.34%,53.28%,4.77%,0.00%,0.00%,5.31%,0.35%,LD
UKPARL.2025.STA,4,Survation MRP (List),18.73%,15.35%,45.45%,6.69%,NI,NI,8.58%,5.21%,LD
UKPARL.2025.STA,5,AVERAGE,19.54%,14.75%,51.24%,5.01%,0.00%,0.00%,7.30%,2.41%,TRUE
UKPARL.2025.STC,1,YOUGOV MRPs (List),21.87%,53.70%,3.88%,5.67%,0.00%,0.00%,14.05%,0.82%,Lab
UKPARL.2025.STC,2,Electoral Calculus MRP (List),20.00%,55.00%,3.00%,7.00%,0.00%,0.00%,15.00%,1.00%,Lab
UKPARL.2025.STC,3,MIC MRP (List),31.71%,50.14%,5.35%,4.54%,0.00%,0.00%,7.49%,0.77%,Lab
UKPARL.2025.STC,4,Survation MRP (List),22.29%,48.07%,2.28%,3.47%,NI,NI,21.68%,2.21%,Lab
UKPARL.2025.STC,5,AVERAGE,23.97%,51.73%,3.63%,5.17%,0.00%,0.00%,14.55%,1.20%,TRUE
UKPARL.2025.STF,1,YOUGOV MRPs (List),34.16%,42.06%,5.80%,5.87%,0.00%,0.00%,11.29%,0.81%,Lab
UKPARL.2025.STF,2,Electoral Calculus MRP (List),35.00%,44.00%,4.00%,6.00%,0.00%,0.00%,10.00%,0.00%,Lab
UKPARL.2025.STF,3,MIC MRP (List),38.27%,39.05%,7.91%,8.27%,0.00%,0.00%,5.75%,0.75%,Lab
UKPARL.2025.STF,4,Survation MRP (List),24.43%,47.87%,2.81%,6.73%,NI,NI,17.15%,1.01%,Lab
UKPARL.2025.STF,5,AVERAGE,32.97%,43.25%,5.13%,6.72%,0.00%,0.00%,11.05%,0.64%,TRUE
UKPARL.2025.STG,1,YOUGOV MRPs (List),15.79%,31.64%,2.66%,5.14%,35.35%,0.00%,4.10%,5.33%,SNP
UKPARL.2025.STG,2,Electoral Calculus MRP (List),16.00%,25.00%,6.00%,8.00%,37.00%,0.00%,0.00%,8.00%,SNP
UKPARL.2025.STG,3,MIC MRP (List),20.47%,22.51%,9.13%,5.31%,34.32%,0.00%,5.54%,2.71%,SNP
UKPARL.2025.STG,4,Survation MRP (List),19.09%,23.43%,10.05%,5.82%,33.92%,NI,7.69%,NI,SNP
UKPARL.2025.STG,5,AVERAGE,17.84%,25.65%,6.96%,6.07%,35.15%,0.00%,4.33%,5.35%,TRUE
UKPARL.2025.STM,1,YOUGOV MRPs (List),37.27%,36.58%,6.61%,4.34%,0.00%,0.00%,14.38%,0.82%,Lab
UKPARL.2025.STM,2,Electoral Calculus MRP (List),35.00%,44.00%,2.00%,6.00%,0.00%,0.00%,13.00%,1.00%,Lab
UKPARL.2025.STM,3,MIC MRP (List),42.66%,33.60%,8.25%,8.53%,0.00%,0.00%,6.40%,0.56%,Lab
UKPARL.2025.STM,4,Survation MRP (List),27.73%,38.37%,3.41%,5.48%,NI,NI,25.02%,NI,Lab
UKPARL.2025.STM,5,AVERAGE,35.67%,38.14%,5.07%,6.09%,0.00%,0.00%,14.70%,0.79%,TRUE
UKPARL.2025.STN,1,YOUGOV MRPs (List),27.44%,45.44%,3.70%,5.23%,0.00%,0.00%,17.38%,0.83%,Lab
UKPARL.2025.STN,2,Electoral Calculus MRP (List),25.00%,48.00%,3.00%,4.00%,0.00%,0.00%,18.00%,1.00%,Lab
UKPARL.2025.STN,3,MIC MRP (List),36.27%,44.48%,5.56%,3.77%,0.00%,0.00%,8.96%,0.96%,Lab
UKPARL.2025.STN,4,Survation MRP (List),27.50%,45.28%,2.62%,2.91%,NI,NI,19.44%,2.26%,Lab
UKPARL.2025.STN,5,AVERAGE,29.05%,45.80%,3.72%,3.98%,0.00%,0.00%,15.94%,1.26%,TRUE
UKPARL.2025.STR,1,YOUGOV MRPs (List),25.44%,51.47%,4.15%,9.90%,0.00%,0.00%,8.23%,0.81%,Lab
UKPARL.2025.STR,2,Electoral Calculus MRP (List),25.00%,53.00%,4.00%,10.00%,0.00%,0.00%,7.00%,1.00%,Lab
UKPARL.2025.STR,3,MIC MRP (List),28.72%,45.21%,5.32%,11.96%,0.00%,0.00%,7.28%,1.51%,Lab
UKPARL.2025.STR,4,Survation MRP (List),25.70%,44.03%,1.00%,20.04%,NI,NI,7.16%,2.08%,Lab
UKPARL.2025.STR,5,AVERAGE,26.21%,48.43%,3.62%,12.97%,0.00%,0.00%,7.42%,1.35%,TRUE
UKPARL.2025.STS,1,YOUGOV MRPs (List),35.84%,40.16%,5.32%,4.50%,0.00%,0.00%,13.37%,0.81%,Lab
UKPARL.2025.STS,2,Electoral Calculus MRP (List),35.00%,44.00%,3.00%,5.00%,0.00%,0.00%,12.00%,1.00%,Lab
UKPARL.2025.STS,3,MIC MRP (List),41.64%,39.46%,8.25%,3.64%,0.00%,0.00%,6.40%,0.62%,Lab
UKPARL.2025.STS,4,Survation MRP (List),30.04%,41.22%,2.52%,5.31%,NI,NI,19.65%,1.26%,Lab
UKPARL.2025.STS,5,AVERAGE,35.63%,41.21%,4.77%,4.61%,0.00%,0.00%,12.85%,0.92%,TRUE
UKPARL.2025.STV,1,YOUGOV MRPs (List),25.91%,11.59%,48.74%,3.14%,0.00%,0.00%,9.81%,0.80%,LD
UKPARL.2025.STV,2,Electoral Calculus MRP (List),23.00%,22.00%,36.00%,3.00%,0.00%,0.00%,14.00%,1.00%,LD
UKPARL.2025.STV,3,MIC MRP (List),37.51%,17.94%,35.49%,3.15%,0.00%,0.00%,5.16%,0.74%,LD
UKPARL.2025.STV,4,Survation MRP (List),23.07%,16.98%,45.07%,4.51%,NI,NI,9.71%,0.66%,LD
UKPARL.2025.STV,5,AVERAGE,27.37%,17.13%,41.32%,3.45%,0.00%,0.00%,9.67%,0.80%,TRUE
UKPARL.2025.SUN,1,YOUGOV MRPs (List),16.82%,47.68%,8.49%,9.68%,0.00%,0.00%,15.26%,2.08%,Lab
UKPARL.2025.SUN,2,Electoral Calculus MRP (List),18.00%,54.00%,6.00%,5.00%,0.00%,0.00%,17.00%,0.00%,Lab
UKPARL.2025.SUN,3,MIC MRP (List),23.24%,52.18%,6.76%,3.04%,0.00%,0.00%,13.64%,1.13%,Lab
UKPARL.2025.SUN,4,Survation MRP (List),14.53%,51.59%,5.32%,3.36%,NI,NI,25.21%,NI,Lab
UKPARL.2025.SUN,5,AVERAGE,18.15%,51.36%,6.64%,5.27%,0.00%,0.00%,17.78%,1.07%,TRUE
UKPARL.2025.SUT,1,YOUGOV MRPs (List),39.78%,35.83%,8.01%,6.53%,0.00%,0.00%,9.04%,0.81%,Lab
UKPARL.2025.SUT,2,Electoral Calculus MRP (List),36.00%,38.00%,8.00%,7.00%,0.00%,0.00%,11.00%,0.00%,Lab
UKPARL.2025.SUT,3,MIC MRP (List),39.95%,39.96%,8.92%,3.92%,0.00%,0.00%,6.15%,1.10%,Lab
UKPARL.2025.SUT,4,Survation MRP (List),26.62%,39.77%,4.94%,6.48%,NI,NI,21.38%,0.80%,Lab
UKPARL.2025.SUT,5,AVERAGE,35.59%,38.39%,7.47%,5.98%,0.00%,0.00%,11.89%,0.68%,TRUE
UKPARL.2025.SVG,1,YOUGOV MRPs (List),28.92%,46.21%,6.94%,6.06%,0.00%,0.00%,11.06%,0.82%,Lab
UKPARL.2025.SVG,2,Electoral Calculus MRP (List),26.00%,49.00%,5.00%,5.00%,0.00%,0.00%,13.00%,1.00%,Lab
UKPARL.2025.SVG,3,MIC MRP (List),34.15%,44.42%,9.25%,4.12%,0.00%,0.00%,7.48%,0.59%,Lab
UKPARL.2025.SVG,4,Survation MRP (List),29.22%,40.30%,7.56%,3.65%,NI,NI,15.74%,3.53%,Lab
UKPARL.2025.SVG,5,AVERAGE,29.57%,44.98%,7.19%,4.71%,0.00%,0.00%,11.82%,1.48%,TRUE
UKPARL.2025.SWD,1,YOUGOV MRPs (List),38.84%,32.01%,11.13%,5.49%,0.00%,0.00%,11.72%,0.81%,Lab
UKPARL.2025.SWD,2,Electoral Calculus MRP (List),32.00%,36.00%,12.00%,6.00%,0.00%,0.00%,13.00%,1.00%,Lab
UKPARL.2025.SWD,3,MIC MRP (List),38.50%,30.06%,13.93%,7.61%,0.00%,0.00%,9.40%,0.50%,Lab
UKPARL.2025.SWD,4,Survation MRP (List),27.46%,33.28%,6.63%,7.33%,NI,NI,24.37%,0.93%,Lab
UKPARL.2025.SWD,5,AVERAGE,34.20%,32.84%,10.92%,6.61%,0.00%,0.00%,14.62%,0.81%,TRUE
UKPARL.2025.SWF,1,YOUGOV MRPs (List),34.78%,41.13%,4.93%,4.98%,0.00%,0.00%,13.36%,0.81%,Lab
UKPARL.2025.SWF,2,Electoral Calculus MRP (List),28.00%,47.00%,5.00%,4.00%,0.00%,0.00%,15.00%,1.00%,Lab
UKPARL.2025.SWF,3,MIC MRP (List),37.45%,43.09%,4.82%,2.85%,0.00%,0.00%,10.43%,1.36%,Lab
UKPARL.2025.SWF,4,Survation MRP (List),27.19%,45.13%,4.32%,4.29%,NI,NI,17.70%,1.37%,Lab
UKPARL.2025.SWF,5,AVERAGE,31.86%,44.09%,4.77%,4.03%,0.00%,0.00%,14.12%,1.13%,TRUE
UKPARL.2025.SWG,1,YOUGOV MRPs (List),15.54%,62.48%,6.72%,8.41%,0.00%,0.00%,6.04%,0.81%,Lab
UKPARL.2025.SWG,2,Electoral Calculus MRP (List),15.00%,61.00%,5.00%,11.00%,0.00%,0.00%,7.00%,1.00%,Lab
UKPARL.2025.SWG,3,MIC MRP (List),21.39%,62.38%,6.00%,4.19%,0.00%,0.00%,4.56%,1.48%,Lab
UKPARL.2025.SWG,4,Survation MRP (List),19.00%,48.96%,12.27%,10.92%,NI,NI,4.98%,3.86%,Lab
UKPARL.2025.SWG,5,AVERAGE,17.73%,58.71%,7.50%,8.63%,0.00%,0.00%,5.65%,1.79%,TRUE
UKPARL.2025.SWH,1,YOUGOV MRPs (List),32.65%,30.21%,17.87%,4.92%,0.00%,0.00%,11.76%,2.60%,Lab
UKPARL.2025.SWH,2,Electoral Calculus MRP (List),30.00%,35.00%,15.00%,4.00%,0.00%,0.00%,15.00%,2.00%,Lab
UKPARL.2025.SWH,3,MIC MRP (List),30.82%,33.23%,15.64%,4.15%,0.00%,0.00%,12.20%,3.97%,Lab
UKPARL.2025.SWH,4,Survation MRP (List),25.09%,28.20%,12.31%,9.04%,NI,NI,20.22%,5.14%,Lab
UKPARL.2025.SWH,5,AVERAGE,29.64%,31.66%,15.20%,5.53%,0.00%,0.00%,14.79%,3.43%,TRUE
UKPARL.2025.SWL,1,YOUGOV MRPs (List),34.98%,38.42%,9.60%,3.91%,0.00%,0.00%,12.28%,0.82%,Lab
UKPARL.2025.SWL,2,Electoral Calculus MRP (List),37.00%,36.00%,7.00%,5.00%,0.00%,0.00%,13.00%,2.00%,Lab
UKPARL.2025.SWL,3,MIC MRP (List),37.24%,38.28%,10.54%,4.39%,0.00%,0.00%,8.58%,0.98%,Lab
UKPARL.2025.SWL,4,Survation MRP (List),31.58%,39.77%,7.46%,1.84%,NI,NI,15.86%,3.50%,Lab
UKPARL.2025.SWL,5,AVERAGE,35.20%,38.12%,8.65%,3.78%,0.00%,0.00%,12.43%,1.82%,TRUE
UKPARL.2025.SWN,1,YOUGOV MRPs (List),40.15%,30.58%,8.02%,4.74%,0.00%,0.00%,15.69%,0.82%,Lab
UKPARL.2025.SWN,2,Electoral Calculus MRP (List),37.00%,39.00%,3.00%,5.00%,0.00%,0.00%,14.00%,1.00%,Lab
UKPARL.2025.SWN,3,MIC MRP (List),44.11%,28.95%,9.35%,7.53%,0.00%,0.00%,9.13%,0.92%,Lab
UKPARL.2025.SWN,4,Survation MRP (List),33.47%,35.17%,5.26%,6.81%,NI,NI,13.18%,6.11%,Lab
UKPARL.2025.SWN,5,AVERAGE,38.68%,33.42%,6.41%,6.02%,0.00%,0.00%,13.00%,2.21%,TRUE
UKPARL.2025.SWS,1,YOUGOV MRPs (List),38.07%,33.21%,12.07%,5.48%,0.00%,0.00%,10.35%,0.81%,Lab
UKPARL.2025.SWS,2,Electoral Calculus MRP (List),35.00%,31.00%,11.00%,10.00%,0.00%,0.00%,12.00%,1.00%,Lab
UKPARL.2025.SWS,3,MIC MRP (List),35.44%,32.65%,16.81%,6.31%,0.00%,0.00%,7.80%,0.99%,Lab
UKPARL.2025.SWS,4,Survation MRP (List),28.94%,37.16%,7.27%,9.45%,NI,NI,15.78%,1.41%,Lab
UKPARL.2025.SWS,5,AVERAGE,34.36%,33.50%,11.79%,7.81%,0.00%,0.00%,11.48%,1.05%,TRUE
UKPARL.2025.SWT,1,YOUGOV MRPs (List),15.02%,50.10%,5.23%,5.28%,0.00%,12.04%,10.30%,2.02%,Lab
UKPARL.2025.SWT,2,Electoral Calculus MRP (List),16.00%,54.00%,3.00%,7.00%,0.00%,11.00%,9.00%,0.00%,Lab
UKPARL.2025.SWT,3,MIC MRP (List),19.34%,50.66%,6.55%,3.42%,0.00%,7.08%,9.87%,3.08%,Lab
UKPARL.2025.SWT,4,Survation MRP (List),13.52%,54.73%,2.83%,3.57%,NI,10.38%,12.88%,2.08%,Lab
UKPARL.2025.SWT,5,AVERAGE,15.97%,52.37%,4.40%,4.82%,0.00%,10.13%,10.51%,1.80%,TRUE
UKPARL.2025.SWW,1,YOUGOV MRPs (List),33.56%,30.74%,15.22%,7.47%,0.00%,0.00%,12.20%,0.82%,Lab
UKPARL.2025.SWW,2,Electoral Calculus MRP (List),30.00%,36.00%,14.00%,6.00%,0.00%,0.00%,14.00%,0.00%,Lab
UKPARL.2025.SWW,3,MIC MRP (List),36.91%,32.26%,16.96%,4.36%,0.00%,0.00%,9.04%,0.47%,Lab
UKPARL.2025.SWW,4,Survation MRP (List),29.89%,30.64%,11.32%,6.53%,NI,NI,19.80%,1.82%,Lab
UKPARL.2025.SWW,5,AVERAGE,32.59%,32.41%,14.38%,6.09%,0.00%,0.00%,13.76%,0.78%,TRUE
UKPARL.2025.SXW,1,YOUGOV MRPs (List),41.08%,23.01%,18.77%,5.39%,0.00%,0.00%,10.94%,0.80%,Lab
UKPARL.2025.SXW,2,Electoral Calculus MRP (List),34.00%,32.00%,13.00%,9.00%,0.00%,0.00%,12.00%,1.00%,Lab
UKPARL.2025.SXW,3,MIC MRP (List),36.92%,21.98%,22.15%,8.13%,0.00%,0.00%,10.33%,0.49%,LD
UKPARL.2025.SXW,4,Survation MRP (List),26.28%,26.59%,20.37%,11.34%,NI,NI,14.57%,0.85%,Lab
UKPARL.2025.SXW,5,AVERAGE,34.57%,25.89%,18.57%,8.47%,0.00%,0.00%,11.96%,0.79%,FALSE
UKPARL.2025.TAM,1,YOUGOV MRPs (List),38.58%,34.80%,7.10%,5.04%,0.00%,0.00%,13.68%,0.81%,Lab
UKPARL.2025.TAM,2,Electoral Calculus MRP (List),38.00%,39.00%,4.00%,5.00%,0.00%,0.00%,13.00%,1.00%,Lab
UKPARL.2025.TAM,3,MIC MRP (List),41.89%,25.89%,13.06%,9.81%,0.00%,0.00%,8.43%,0.93%,Lab
UKPARL.2025.TAM,4,Survation MRP (List),32.35%,28.88%,13.03%,7.85%,NI,NI,16.93%,0.97%,Lab
UKPARL.2025.TAM,5,AVERAGE,37.70%,32.14%,9.30%,6.92%,0.00%,0.00%,13.01%,0.93%,TRUE
UKPARL.2025.TAT,1,YOUGOV MRPs (List),38.28%,39.24%,7.44%,5.61%,0.00%,0.00%,8.62%,0.81%,Lab
UKPARL.2025.TAT,2,Electoral Calculus MRP (List),35.00%,39.00%,11.00%,3.00%,0.00%,0.00%,11.00%,0.00%,Lab
UKPARL.2025.TAT,3,MIC MRP (List),38.12%,34.51%,14.61%,4.14%,0.00%,0.00%,8.05%,0.57%,Lab
UKPARL.2025.TAT,4,Survation MRP (List),29.90%,34.13%,8.05%,10.00%,NI,NI,17.93%,NI,Lab
UKPARL.2025.TAT,5,AVERAGE,35.32%,36.72%,10.28%,5.69%,0.00%,0.00%,11.40%,0.46%,TRUE
UKPARL.2025.TAV,1,YOUGOV MRPs (List),38.18%,23.09%,20.39%,5.18%,0.00%,0.00%,12.35%,0.81%,Lab
UKPARL.2025.TAV,2,Electoral Calculus MRP (List),29.00%,33.00%,15.00%,6.00%,0.00%,0.00%,16.00%,1.00%,Lab
UKPARL.2025.TAV,3,MIC MRP (List),39.02%,25.67%,17.35%,8.21%,0.00%,0.00%,9.09%,0.67%,Lab
UKPARL.2025.TAV,4,Survation MRP (List),27.05%,35.74%,15.48%,7.16%,NI,NI,13.88%,0.69%,Lab
UKPARL.2025.TAV,5,AVERAGE,33.31%,29.37%,17.06%,6.64%,0.00%,0.00%,12.83%,0.79%,TRUE
UKPARL.2025.TAW,1,YOUGOV MRPs (List),26.23%,10.98%,48.87%,2.64%,0.00%,0.00%,9.60%,1.68%,LD
UKPARL.2025.TAW,2,Electoral Calculus MRP (List),27.00%,22.00%,34.00%,3.00%,0.00%,0.00%,13.00%,1.00%,LD
UKPARL.2025.TAW,3,MIC MRP (List),34.96%,16.34%,39.26%,1.50%,0.00%,0.00%,7.12%,0.82%,LD
UKPARL.2025.TAW,4,Survation MRP (List),24.12%,15.99%,46.14%,0.43%,NI,NI,12.43%,0.90%,LD
UKPARL.2025.TAW,5,AVERAGE,28.08%,16.33%,42.07%,1.89%,0.00%,0.00%,10.54%,1.10%,TRUE
UKPARL.2025.TAY,1,YOUGOV MRPs (List),33.98%,14.89%,39.11%,2.11%,0.00%,0.00%,9.09%,0.81%,LD
UKPARL.2025.TAY,2,Electoral Calculus MRP (List),31.00%,20.00%,35.00%,3.00%,0.00%,0.00%,11.00%,0.00%,LD
UKPARL.2025.TAY,3,MIC MRP (List),38.16%,16.07%,36.51%,1.48%,0.00%,0.00%,7.48%,0.31%,LD
UKPARL.2025.TAY,4,Survation MRP (List),26.70%,21.46%,36.92%,0.59%,NI,NI,14.33%,NI,LD
UKPARL.2025.TAY,5,AVERAGE,32.46%,18.10%,36.89%,1.80%,0.00%,0.00%,10.47%,0.38%,TRUE
UKPARL.2025.TEW,1,YOUGOV MRPs (List),35.31%,21.66%,26.94%,5.18%,0.00%,0.00%,10.09%,0.82%,LD
UKPARL.2025.TEW,2,Electoral Calculus MRP (List),32.00%,32.00%,19.00%,5.00%,0.00%,0.00%,12.00%,0.00%,Lab
UKPARL.2025.TEW,3,MIC MRP (List),33.46%,24.26%,25.55%,6.12%,0.00%,0.00%,10.13%,0.48%,LD
UKPARL.2025.TEW,4,Survation MRP (List),27.65%,23.74%,23.59%,14.07%,NI,NI,9.40%,1.56%,Lab
UKPARL.2025.TEW,5,AVERAGE,32.11%,25.41%,23.77%,7.59%,0.00%,0.00%,10.41%,0.71%,FALSE
UKPARL.2025.TFD,1,YOUGOV MRPs (List),30.14%,47.64%,4.62%,3.54%,0.00%,0.00%,13.26%,0.81%,Lab
UKPARL.2025.TFD,2,Electoral Calculus MRP (List),24.00%,50.00%,3.00%,6.00%,0.00%,0.00%,16.00%,1.00%,Lab
UKPARL.2025.TFD,3,MIC MRP (List),38.96%,44.27%,7.01%,2.96%,0.00%,0.00%,6.18%,0.62%,Lab
UKPARL.2025.TFD,4,Survation MRP (List),30.01%,45.80%,6.66%,0.43%,NI,NI,17.10%,NI,Lab
UKPARL.2025.TFD,5,AVERAGE,30.78%,46.93%,5.32%,3.23%,0.00%,0.00%,13.13%,0.81%,TRUE
UKPARL.2025.THK,1,YOUGOV MRPs (List),29.35%,45.52%,4.92%,5.05%,0.00%,0.00%,14.33%,0.82%,Lab
UKPARL.2025.THK,2,Electoral Calculus MRP (List),24.00%,48.00%,4.00%,6.00%,0.00%,0.00%,17.00%,1.00%,Lab
UKPARL.2025.THK,3,MIC MRP (List),34.41%,48.91%,4.00%,2.22%,0.00%,0.00%,8.81%,1.65%,Lab
UKPARL.2025.THK,4,Survation MRP (List),30.78%,39.82%,3.38%,5.93%,NI,NI,14.91%,5.17%,Lab
UKPARL.2025.THK,5,AVERAGE,29.64%,45.56%,4.08%,4.80%,0.00%,0.00%,13.76%,2.16%,TRUE
UKPARL.2025.TIP,1,YOUGOV MRPs (List),23.57%,50.53%,4.12%,5.04%,0.00%,0.00%,15.40%,1.35%,Lab
UKPARL.2025.TIP,2,Electoral Calculus MRP (List),19.00%,53.00%,2.00%,5.00%,0.00%,0.00%,20.00%,1.00%,Lab
UKPARL.2025.TIP,3,MIC MRP (List),31.20%,50.49%,4.51%,3.27%,0.00%,0.00%,9.34%,1.19%,Lab
UKPARL.2025.TIP,4,Survation MRP (List),21.93%,53.55%,1.81%,3.17%,NI,NI,17.24%,2.30%,Lab
UKPARL.2025.TIP,5,AVERAGE,23.93%,51.89%,3.11%,4.12%,0.00%,0.00%,15.49%,1.46%,TRUE
UKPARL.2025.TIV,1,YOUGOV MRPs (List),36.50%,19.15%,27.68%,4.62%,0.00%,0.00%,11.23%,0.81%,LD
UKPARL.2025.TIV,2,Electoral Calculus MRP (List),30.00%,22.00%,33.00%,5.00%,0.00%,0.00%,10.00%,1.00%,LD
UKPARL.2025.TIV,3,MIC MRP (List),35.70%,18.35%,26.28%,8.53%,0.00%,0.00%,10.69%,0.46%,LD
UKPARL.2025.TIV,4,Survation MRP (List),28.71%,21.94%,30.31%,8.96%,NI,NI,10.08%,NI,LD
UKPARL.2025.TIV,5,AVERAGE,32.73%,20.36%,29.32%,6.78%,0.00%,0.00%,10.50%,0.76%,TRUE
UKPARL.2025.TMW,1,YOUGOV MRPs (List),38.37%,37.75%,3.49%,4.23%,0.00%,0.00%,15.34%,0.82%,Lab
UKPARL.2025.TMW,2,Electoral Calculus MRP (List),35.00%,47.00%,2.00%,3.00%,0.00%,0.00%,9.00%,3.00%,Lab
UKPARL.2025.TMW,3,MIC MRP (List),43.59%,35.97%,8.25%,3.76%,0.00%,0.00%,7.21%,1.21%,Lab
UKPARL.2025.TMW,4,Survation MRP (List),36.68%,37.84%,4.45%,3.59%,NI,NI,16.03%,1.41%,Lab
UKPARL.2025.TMW,5,AVERAGE,38.41%,39.64%,4.55%,3.65%,0.00%,0.00%,11.89%,1.61%,TRUE
UKPARL.2025.TNW,1,YOUGOV MRPs (List),35.22%,19.70%,33.18%,3.49%,0.00%,0.00%,7.60%,0.82%,LD
UKPARL.2025.TNW,2,Electoral Calculus MRP (List),31.00%,30.00%,25.00%,3.00%,0.00%,0.00%,11.00%,0.00%,Lab
UKPARL.2025.TNW,3,MIC MRP (List),40.66%,26.45%,24.70%,1.83%,0.00%,0.00%,5.62%,0.74%,Lab
UKPARL.2025.TNW,4,Survation MRP (List),30.21%,24.38%,28.75%,0.45%,NI,NI,15.21%,0.99%,LD
UKPARL.2025.TNW,5,AVERAGE,34.27%,25.13%,27.91%,2.19%,0.00%,0.00%,9.86%,0.64%,FALSE
UKPARL.2025.TON,1,YOUGOV MRPs (List),39.95%,29.65%,7.69%,9.93%,0.00%,0.00%,11.96%,0.81%,Lab
UKPARL.2025.TON,2,Electoral Calculus MRP (List),40.00%,35.00%,4.00%,12.00%,0.00%,0.00%,9.00%,1.00%,Lab
UKPARL.2025.TON,3,MIC MRP (List),37.53%,24.78%,15.58%,12.11%,0.00%,0.00%,9.32%,0.68%,Lab
UKPARL.2025.TON,4,Survation MRP (List),34.90%,26.47%,13.79%,13.05%,NI,NI,10.50%,1.28%,Lab
